oln	length
ENST00000302005	150
ENST00000302006	480
ENST00000302014	348
ENST00000302017	595
ENST00000302030	315
ENST00000302035	315
ENST00000302040	324
ENST00000302053	831
ENST00000302057	471
ENST00000302060	358
ENST00000302068	447
ENST00000302071	492
ENST00000302078	514
ENST00000302079	2752
ENST00000302084	308
ENST00000302085	465
ENST00000302096	194
ENST00000302097	542
ENST00000302101	133
ENST00000302102	1013
ENST00000302103	359
ENST00000302118	540
ENST00000302124	310
ENST00000302125	167
ENST00000302127	655
ENST00000302165	584
ENST00000302174	304
ENST00000302177	350
ENST00000302182	76
ENST00000302188	322
ENST00000302190	183
ENST00000302206	284
ENST00000302219	281
ENST00000302228	355
ENST00000302231	310
ENST00000302236	903
ENST00000302243	477
ENST00000302250	585
ENST00000302251	352
ENST00000302259	396
ENST00000302262	883
ENST00000302270	309
ENST00000302271	632
ENST00000302274	265
ENST00000302277	1209
ENST00000302278	778
ENST00000302279	378
ENST00000302287	212
ENST00000302291	1075
ENST00000302303	749
ENST00000302312	102
ENST00000302313	677
ENST00000302326	1320
ENST00000302327	280
ENST00000302328	1791
ENST00000302334	415
ENST00000302342	1048
ENST00000302345	401
ENST00000302347	747
ENST00000302351	589
ENST00000302362	184
ENST00000302386	116
ENST00000302392	159
ENST00000302401	252
ENST00000302418	962
ENST00000302422	84
ENST00000302445	596
ENST00000302450	745
ENST00000302451	564
ENST00000302463	1442
ENST00000302472	488
ENST00000302475	829
ENST00000302490	419
ENST00000302495	445
ENST00000302500	533
ENST00000302503	302
ENST00000302506	524
ENST00000302509	590
ENST00000302513	125
ENST00000302514	313
ENST00000302516	1217
ENST00000302517	322
ENST00000302528	1438
ENST00000302536	419
ENST00000302539	1581
ENST00000302541	859
ENST00000302548	336
ENST00000302555	484
ENST00000302558	1765
ENST00000302572	314
ENST00000302581	309
ENST00000302584	382
ENST00000302586	422
ENST00000302592	325
ENST00000302609	456
ENST00000302610	314
ENST00000302617	325
ENST00000302622	317
ENST00000302625	367
ENST00000302628	271
ENST00000302631	347
ENST00000302632	342
ENST00000302640	2758
ENST00000302641	256
ENST00000302649	218
ENST00000302692	321
ENST00000302708	286
ENST00000302731	425
ENST00000302746	329
ENST00000302754	347
ENST00000302755	239
ENST00000302759	1085
ENST00000302763	905
ENST00000302764	156
ENST00000302783	189
ENST00000302787	624
ENST00000302797	322
ENST00000302804	309
ENST00000302805	288
ENST00000302819	681
ENST00000302824	213
ENST00000302850	731
ENST00000302851	486
ENST00000302874	513
ENST00000302904	764
ENST00000302907	193
ENST00000302909	394
ENST00000302917	312
ENST00000302926	821
ENST00000302937	310
ENST00000302938	605
ENST00000302945	264
ENST00000302946	407
ENST00000302955	724
ENST00000302957	327
ENST00000302964	89
ENST00000302979	133
ENST00000302987	1332
ENST00000303004	345
ENST00000303015	374
ENST00000303025	974
ENST00000303037	245
ENST00000303039	316
ENST00000303045	1599
ENST00000303052	422
ENST00000303059	340
ENST00000303071	566
ENST00000303077	291
ENST00000303088	260
ENST00000303097	428
ENST00000303115	439
ENST00000303127	312
ENST00000303142	205
ENST00000303143	675
ENST00000303145	714
ENST00000303151	140
ENST00000303155	503
ENST00000303177	171
ENST00000303202	84
ENST00000303204	219
ENST00000303210	339
ENST00000303212	102
ENST00000303221	295
ENST00000303225	361
ENST00000303227	160
ENST00000303230	890
ENST00000303236	1087
ENST00000303251	203
ENST00000303254	180
ENST00000303277	362
ENST00000303296	1215
ENST00000303305	393
ENST00000303319	258
ENST00000303324	357
ENST00000303329	717
ENST00000303334	545
ENST00000303343	221
ENST00000303354	1988
ENST00000303372	672
ENST00000303375	1449
ENST00000303383	671
ENST00000303391	486
ENST00000303395	2009
ENST00000303406	264
ENST00000303407	725
ENST00000303434	376
ENST00000303436	179
ENST00000303450	260
ENST00000303459	407
ENST00000303460	342
ENST00000303469	372
ENST00000303498	502
ENST00000303531	670
ENST00000303532	313
ENST00000303538	1337
ENST00000303545	663
ENST00000303562	380
ENST00000303575	188
ENST00000303577	356
ENST00000303586	623
ENST00000303592	445
ENST00000303596	314
ENST00000303617	272
ENST00000303635	1673
ENST00000303645	172
ENST00000303657	723
ENST00000303694	352
ENST00000303698	245
ENST00000303714	532
ENST00000303721	551
ENST00000303728	147
ENST00000303731	145
ENST00000303735	406
ENST00000303746	437
ENST00000303749	309
ENST00000303757	97
ENST00000303759	85
ENST00000303775	214
ENST00000303786	393
ENST00000303790	404
ENST00000303795	511
ENST00000303809	475
ENST00000303843	660
ENST00000303846	431
ENST00000303868	2873
ENST00000303887	718
ENST00000303892	118
ENST00000303902	496
ENST00000303904	327
ENST00000303910	129
ENST00000303921	587
ENST00000303924	552
ENST00000303927	261
ENST00000303941	765
ENST00000303961	407
ENST00000303965	1704
ENST00000303991	1008
ENST00000304004	345
ENST00000304030	499
ENST00000304031	392
ENST00000304032	857
ENST00000304043	125
ENST00000304045	44
ENST00000304046	153
ENST00000304056	623
ENST00000304060	595
ENST00000304061	641
ENST00000304062	134
ENST00000304081	610
ENST00000304094	309
ENST00000304101	491
ENST00000304116	539
ENST00000304129	818
ENST00000304141	424
ENST00000304164	1136
ENST00000304166	448
ENST00000304177	153
ENST00000304191	117
ENST00000304195	597
ENST00000304218	218
ENST00000304222	332
ENST00000304231	354
ENST00000304236	274
ENST00000304239	688
ENST00000304244	361
ENST00000304270	138
ENST00000304271	429
ENST00000304283	656
ENST00000304298	182
ENST00000304301	211
ENST00000304311	488
ENST00000304312	69
ENST00000304330	1393
ENST00000304332	372
ENST00000304337	512
ENST00000304338	873
ENST00000304361	265
ENST00000304363	885
ENST00000304372	926
ENST00000304374	477
ENST00000304381	723
ENST00000304385	161
ENST00000304400	943
ENST00000304402	433
ENST00000304411	375
ENST00000304414	203
ENST00000304421	678
ENST00000304430	316
ENST00000304434	299
ENST00000304449	690
ENST00000304457	885
ENST00000304460	634
ENST00000304477	341
ENST00000304478	380
ENST00000304494	156
ENST00000304501	388
ENST00000304502	174
ENST00000304506	111
ENST00000304511	195
ENST00000304519	294
ENST00000304523	373
ENST00000304527	790
ENST00000304538	1147
ENST00000304543	805
ENST00000304546	775
ENST00000304552	342
ENST00000304567	389
ENST00000304568	229
ENST00000304593	342
ENST00000304613	1749
ENST00000304620	520
ENST00000304621	583
ENST00000304623	1225
ENST00000304625	134
ENST00000304636	1068
ENST00000304639	133
ENST00000304646	312
ENST00000304658	1124
ENST00000304661	318
ENST00000304672	258
ENST00000304677	127
ENST00000304685	768
ENST00000304698	794
ENST00000304710	122
ENST00000304725	121
ENST00000304734	246
ENST00000304735	650
ENST00000304743	2341
ENST00000304748	350
ENST00000304749	121
ENST00000304758	1084
ENST00000304760	495
ENST00000304771	813
ENST00000304778	759
ENST00000304786	85
ENST00000304788	248
ENST00000304790	401
ENST00000304800	173
ENST00000304801	416
ENST00000304820	324
ENST00000304842	370
ENST00000304858	840
ENST00000304863	78
ENST00000304865	309
ENST00000304874	463
ENST00000304880	311
ENST00000304883	465
ENST00000304887	355
ENST00000304895	629
ENST00000304905	578
ENST00000304915	57
ENST00000304916	310
ENST00000304920	187
ENST00000304921	194
ENST00000304926	697
ENST00000304936	312
ENST00000304952	221
ENST00000304954	162
ENST00000304979	176
ENST00000304987	926
ENST00000304992	2334
ENST00000305031	882
ENST00000305045	310
ENST00000305046	374
ENST00000305051	348
ENST00000305089	144
ENST00000305097	373
ENST00000305103	223
ENST00000305105	154
ENST00000305107	505
ENST00000305108	142
ENST00000305123	1242
ENST00000305124	238
ENST00000305135	1422
ENST00000305139	506
ENST00000305141	426
ENST00000305159	320
ENST00000305165	149
ENST00000305188	601
ENST00000305202	386
ENST00000305208	508
ENST00000305218	543
ENST00000305231	506
ENST00000305232	354
ENST00000305233	590
ENST00000305242	1044
ENST00000305249	407
ENST00000305264	428
ENST00000305286	438
ENST00000305321	86
ENST00000305344	365
ENST00000305352	382
ENST00000305354	202
ENST00000305363	191
ENST00000305364	493
ENST00000305366	202
ENST00000305377	335
ENST00000305386	447
ENST00000305392	342
ENST00000305409	587
ENST00000305414	245
ENST00000305428	916
ENST00000305432	1192
ENST00000305444	312
ENST00000305454	207
ENST00000305476	813
ENST00000305479	71
ENST00000305494	458
ENST00000305510	707
ENST00000305513	804
ENST00000305531	1309
ENST00000305533	348
ENST00000305536	322
ENST00000305544	1766
ENST00000305560	753
ENST00000305572	546
ENST00000305579	197
ENST00000305586	620
ENST00000305596	341
ENST00000305620	529
ENST00000305625	194
ENST00000305626	229
ENST00000305628	449
ENST00000305631	322
ENST00000305632	447
ENST00000305641	686
ENST00000305690	523
ENST00000305738	105
ENST00000305747	384
ENST00000305748	540
ENST00000305762	558
ENST00000305766	634
ENST00000305768	783
ENST00000305783	435
ENST00000305784	211
ENST00000305786	104
ENST00000305798	268
ENST00000305815	1177
ENST00000305817	127
ENST00000305869	74
ENST00000305877	1271
ENST00000305879	167
ENST00000305883	512
ENST00000305885	380
ENST00000305892	316
ENST00000305899	315
ENST00000305901	465
ENST00000305904	95
ENST00000305921	605
ENST00000305949	904
ENST00000305963	131
ENST00000305978	179
ENST00000305988	413
ENST00000305997	520
ENST00000306006	458
ENST00000306010	207
ENST00000306011	354
ENST00000306014	881
ENST00000306024	101
ENST00000306031	1022
ENST00000306049	325
ENST00000306051	359
ENST00000306052	931
ENST00000306061	61
ENST00000306065	1050
ENST00000306071	478
ENST00000306072	181
ENST00000306077	399
ENST00000306078	436
ENST00000306084	553
ENST00000306085	755
ENST00000306087	240
ENST00000306100	827
ENST00000306103	488
ENST00000306107	556
ENST00000306108	477
ENST00000306117	526
ENST00000306120	626
ENST00000306121	387
ENST00000306125	774
ENST00000306145	362
ENST00000306149	153
ENST00000306151	4468
ENST00000306156	737
ENST00000306176	396
ENST00000306177	1324
ENST00000306185	177
ENST00000306193	237
ENST00000306200	335
ENST00000306238	69
ENST00000306243	376
ENST00000306247	471
ENST00000306268	378
ENST00000306270	1353
ENST00000306271	177
ENST00000306279	321
ENST00000306306	257
ENST00000306312	744
ENST00000306315	1512
ENST00000306317	518
ENST00000306318	348
ENST00000306320	497
ENST00000306322	301
ENST00000306324	255
ENST00000306329	1905
ENST00000306336	166
ENST00000306346	335
ENST00000306349	866
ENST00000306353	271
ENST00000306357	236
ENST00000306368	153
ENST00000306376	510
ENST00000306378	3046
ENST00000306384	116
ENST00000306388	107
ENST00000306390	312
ENST00000306406	190
ENST00000306422	325
ENST00000306433	397
ENST00000306434	395
ENST00000306442	212
ENST00000306448	226
ENST00000306467	986
ENST00000306480	271
ENST00000306482	199
ENST00000306494	547
ENST00000306502	729
ENST00000306503	536
ENST00000306507	408
ENST00000306511	392
ENST00000306534	980
ENST00000306549	790
ENST00000306562	452
ENST00000306585	524
ENST00000306591	805
ENST00000306593	909
ENST00000306601	519
ENST00000306602	77
ENST00000306609	540
ENST00000306621	73
ENST00000306627	192
ENST00000306645	187
ENST00000306658	464
ENST00000306666	390
ENST00000306675	520
ENST00000306687	311
ENST00000306688	670
ENST00000306704	81
ENST00000306708	796
ENST00000306721	371
ENST00000306729	552
ENST00000306730	362
ENST00000306732	317
ENST00000306749	2511
ENST00000306764	197
ENST00000306773	410
ENST00000306793	42
ENST00000306796	473
ENST00000306799	404
ENST00000306801	1335
ENST00000306821	287
ENST00000306823	490
ENST00000306842	310
ENST00000306846	479
ENST00000306851	382
ENST00000306858	1011
ENST00000306862	638
ENST00000306869	244
ENST00000306897	189
ENST00000306901	480
ENST00000306904	392
ENST00000306908	555
ENST00000306910	421
ENST00000306917	627
ENST00000306928	410
ENST00000306932	594
ENST00000306938	623
ENST00000306954	100
ENST00000306960	460
ENST00000306984	179
ENST00000306999	441
ENST00000307002	332
ENST00000307003	177
ENST00000307017	1042
ENST00000307033	318
ENST00000307046	70
ENST00000307050	926
ENST00000307063	755
ENST00000307068	183
ENST00000307076	520
ENST00000307078	843
ENST00000307098	89
ENST00000307102	393
ENST00000307114	602
ENST00000307128	264
ENST00000307137	237
ENST00000307138	2036
ENST00000307139	275
ENST00000307142	1093
ENST00000307144	381
ENST00000307145	288
ENST00000307149	770
ENST00000307161	350
ENST00000307169	566
ENST00000307179	1118
ENST00000307194	306
ENST00000307198	291
ENST00000307201	445
ENST00000307216	534
ENST00000307221	309
ENST00000307227	395
ENST00000307236	281
ENST00000307266	57
ENST00000307271	665
ENST00000307275	286
ENST00000307296	867
ENST00000307301	338
ENST00000307322	303
ENST00000307331	640
ENST00000307333	456
ENST00000307340	5171
ENST00000307358	436
ENST00000307360	920
ENST00000307363	649
ENST00000307365	232
ENST00000307366	202
ENST00000307367	746
ENST00000307377	523
ENST00000307378	670
ENST00000307388	316
ENST00000307395	161
ENST00000307401	316
ENST00000307407	79
ENST00000307428	290
ENST00000307431	1283
ENST00000307435	464
ENST00000307439	369
ENST00000307450	146
ENST00000307471	114
ENST00000307486	447
ENST00000307493	546
ENST00000307503	392
ENST00000307522	538
ENST00000307526	173
ENST00000307529	800
ENST00000307534	598
ENST00000307544	1943
ENST00000307546	1481
ENST00000307552	309
ENST00000307584	364
ENST00000307588	833
ENST00000307599	421
ENST00000307602	718
ENST00000307616	217
ENST00000307624	555
ENST00000307630	247
ENST00000307632	314
ENST00000307633	508
ENST00000307635	456
ENST00000307637	482
ENST00000307641	191
ENST00000307650	160
ENST00000307658	662
ENST00000307659	1395
ENST00000307662	929
ENST00000307671	1147
ENST00000307677	233
ENST00000307712	764
ENST00000307719	290
ENST00000307720	369
ENST00000307729	1068
ENST00000307731	579
ENST00000307738	584
ENST00000307741	689
ENST00000307746	114
ENST00000307750	677
ENST00000307751	323
ENST00000307765	757
ENST00000307767	205
ENST00000307768	183
ENST00000307771	482
ENST00000307786	181
ENST00000307790	757
ENST00000307792	750
ENST00000307808	1210
ENST00000307823	827
ENST00000307826	445
ENST00000307832	311
ENST00000307839	203
ENST00000307844	220
ENST00000307845	192
ENST00000307849	204
ENST00000307851	280
ENST00000307859	258
ENST00000307864	372
ENST00000307877	627
ENST00000307885	1168
ENST00000307886	249
ENST00000307897	591
ENST00000307921	502
ENST00000307940	350
ENST00000307944	177
ENST00000307959	388
ENST00000307961	426
ENST00000307968	1166
ENST00000307971	200
ENST00000307972	680
ENST00000307979	98
ENST00000307980	391
ENST00000307998	418
ENST00000308009	471
ENST00000308018	109
ENST00000308020	487
ENST00000308022	195
ENST00000308025	820
ENST00000308027	426
ENST00000308031	626
ENST00000308059	1755
ENST00000308062	282
ENST00000308064	411
ENST00000308074	501
ENST00000308077	388
ENST00000308086	228
ENST00000308091	1250
ENST00000308095	273
ENST00000308100	104
ENST00000308105	147
ENST00000308108	404
ENST00000308110	551
ENST00000308127	658
ENST00000308128	991
ENST00000308132	398
ENST00000308158	450
ENST00000308159	819
ENST00000308162	165
ENST00000308167	663
ENST00000308177	903
ENST00000308182	616
ENST00000308191	450
ENST00000308192	791
ENST00000308197	232
ENST00000308208	563
ENST00000308212	189
ENST00000308214	287
ENST00000308219	736
ENST00000308227	127
ENST00000308243	94
ENST00000308249	755
ENST00000308251	519
ENST00000308259	160
ENST00000308268	256
ENST00000308271	1035
ENST00000308275	403
ENST00000308284	1060
ENST00000308287	267
ENST00000308293	389
ENST00000308302	132
ENST00000308304	226
ENST00000308330	910
ENST00000308342	403
ENST00000308344	228
ENST00000308360	554
ENST00000308361	1008
ENST00000308366	126
ENST00000308370	1597
ENST00000308375	360
ENST00000308377	901
ENST00000308378	697
ENST00000308394	147
ENST00000308418	164
ENST00000308423	763
ENST00000308440	518
ENST00000308448	361
ENST00000308475	188
ENST00000308478	686
ENST00000308488	1441
ENST00000308497	926
ENST00000308508	2293
ENST00000308511	923
ENST00000308521	373
ENST00000308527	574
ENST00000308528	175
ENST00000308580	352
ENST00000308588	360
ENST00000308595	689
ENST00000308611	297
ENST00000308618	476
ENST00000308624	539
ENST00000308639	551
ENST00000308641	367
ENST00000308647	647
ENST00000308650	642
ENST00000308659	198
ENST00000308660	253
ENST00000308664	1042
ENST00000308666	740
ENST00000308675	579
ENST00000308677	350
ENST00000308682	312
ENST00000308683	476
ENST00000308696	953
ENST00000308700	245
ENST00000308713	883
ENST00000308724	785
ENST00000308731	658
ENST00000308733	458
ENST00000308736	1157
ENST00000308742	473
ENST00000308744	522
ENST00000308748	390
ENST00000308768	329
ENST00000308769	731
ENST00000308774	125
ENST00000308775	624
ENST00000308796	70
ENST00000308811	504
ENST00000308824	360
ENST00000308831	207
ENST00000308860	580
ENST00000308868	146
ENST00000308873	415
ENST00000308874	250
ENST00000308910	178
ENST00000308919	468
ENST00000308924	474
ENST00000308940	315
ENST00000308941	291
ENST00000308946	313
ENST00000308961	140
ENST00000308963	115
ENST00000308964	280
ENST00000308973	792
ENST00000308979	762
ENST00000308982	621
ENST00000308987	78
ENST00000309017	360
ENST00000309032	168
ENST00000309033	259
ENST00000309035	445
ENST00000309042	1097
ENST00000309048	138
ENST00000309049	288
ENST00000309050	135
ENST00000309052	414
ENST00000309060	956
ENST00000309061	649
ENST00000309071	2104
ENST00000309083	101
ENST00000309099	343
ENST00000309100	847
ENST00000309106	321
ENST00000309117	297
ENST00000309134	165
ENST00000309137	254
ENST00000309154	313
ENST00000309155	618
ENST00000309156	532
ENST00000309166	241
ENST00000309170	338
