oln	evolutionary_rate
ENST00000376263	0.0000
ENST00000376265	0.0601
ENST00000376314	0.0526
ENST00000376315	0.1136
ENST00000376327	0.0132
ENST00000376335	0.0000
ENST00000376344	0.0205
ENST00000376356	0.0215
ENST00000376371	0.0109
ENST00000376419	0.0481
ENST00000376503	0.0763
ENST00000376509	0.0129
ENST00000376542	0.0125
ENST00000376547	0.0045
ENST00000376576	0.0178
ENST00000376588	0.0189
ENST00000376624	0.0059
ENST00000376649	0.0398
ENST00000376663	0.0000
ENST00000376672	0.0045
ENST00000376705	0.0149
ENST00000376730	0.0187
ENST00000376741	0.0033
ENST00000376771	0.0073
ENST00000376810	0.0089
ENST00000376834	0.0000
ENST00000376836	0.0205
ENST00000376854	0.0417
ENST00000376862	0.0116
ENST00000376887	0.0249
ENST00000376901	0.0137
ENST00000376925	0.0274
ENST00000376936	0.0204
ENST00000376945	0.0000
ENST00000376957	0.0033
ENST00000376958	0.0023
ENST00000376980	0.0415
ENST00000377009	0.1232
ENST00000377031	0.0726
ENST00000377038	0.0604
ENST00000377071	0.0375
ENST00000377079	0.0056
ENST00000377084	0.0029
ENST00000377095	0.0362
ENST00000377103	0.1140
ENST00000377126	0.0123
ENST00000377142	0.0000
ENST00000377182	0.0102
ENST00000377190	0.0113
ENST00000377244	0.0205
ENST00000377252	0.0208
ENST00000377270	0.0762
ENST00000377275	0.0000
ENST00000377276	0.0943
ENST00000377291	0.0202
ENST00000377294	0.0422
ENST00000377298	0.0143
ENST00000377304	0.0277
ENST00000377311	0.0706
ENST00000377332	0.0239
ENST00000377348	0.1584
ENST00000377369	0.0318
ENST00000377403	0.0253
ENST00000377424	0.0339
ENST00000377428	0.0705
ENST00000377443	0.1526
ENST00000377452	0.0048
ENST00000377474	0.0031
ENST00000377482	0.0173
ENST00000377494	0.0115
ENST00000377507	0.0472
ENST00000377524	0.0100
ENST00000377575	0.0000
ENST00000377577	0.0038
ENST00000377595	0.0087
ENST00000377603	0.0032
ENST00000377636	0.0300
ENST00000377648	0.0067
ENST00000377658	0.0050
ENST00000377669	0.0026
ENST00000377698	0.0193
ENST00000377707	0.0098
ENST00000377710	0.0323
ENST00000377765	0.0323
ENST00000377768	0.0050
ENST00000377782	0.0587
ENST00000377803	0.0000
ENST00000377818	0.0133
ENST00000377819	0.0524
ENST00000377844	0.0053
ENST00000377865	0.0032
ENST00000377871	0.0320
ENST00000377873	0.0496
ENST00000377893	0.0312
ENST00000377906	0.1047
ENST00000377918	0.0052
ENST00000377942	0.0140
ENST00000377953	0.1087
ENST00000377957	0.0581
ENST00000377960	0.0065
ENST00000377961	0.0326
ENST00000377966	0.0103
ENST00000377982	0.0125
ENST00000378037	0.0543
ENST00000378045	0.0258
ENST00000378062	0.0000
ENST00000378069	0.0178
ENST00000378078	0.0000
ENST00000378083	0.0000
ENST00000378090	0.0704
ENST00000378106	0.0348
ENST00000378116	0.0117
ENST00000378119	0.0000
ENST00000378138	0.0131
ENST00000378156	0.0435
ENST00000378163	0.0065
ENST00000378164	0.0067
ENST00000378203	0.0674
ENST00000378204	0.0013
ENST00000378217	0.2484
ENST00000378240	0.0455
ENST00000378339	0.0206
ENST00000378344	0.0110
ENST00000378372	0.0177
ENST00000378438	0.0114
ENST00000378444	0.0241
ENST00000378466	0.0103
ENST00000378478	0.0205
ENST00000378482	0.0080
ENST00000378509	0.0121
ENST00000378526	0.0228
ENST00000378533	0.0065
ENST00000378565	0.0000
ENST00000378572	0.0000
ENST00000378585	0.0047
ENST00000378588	0.0333
ENST00000378609	0.0000
ENST00000378615	0.0121
ENST00000378616	0.0180
ENST00000378628	0.0093
ENST00000378643	0.0386
ENST00000378654	0.0307
ENST00000378670	0.1585
ENST00000378688	0.0064
ENST00000378700	0.0000
ENST00000378719	0.0207
ENST00000378720	0.0177
ENST00000378800	0.0918
ENST00000378802	0.0324
ENST00000378823	0.0061
ENST00000378825	0.0074
ENST00000378827	0.0126
ENST00000378842	0.0264
ENST00000378861	0.0116
ENST00000378886	0.0352
ENST00000378887	0.0261
ENST00000378895	0.0265
ENST00000378937	0.0183
ENST00000378962	0.0166
ENST00000378970	0.0298
ENST00000378981	0.0865
ENST00000378982	0.0578
ENST00000378988	0.0786
ENST00000378993	0.0029
ENST00000379028	0.0138
ENST00000379044	0.0071
ENST00000379068	0.0220
ENST00000379107	0.0000
ENST00000379108	0.0000
ENST00000379144	0.0027
ENST00000379153	0.0244
ENST00000379160	0.0000
ENST00000379188	0.0012
ENST00000379205	0.0265
ENST00000379214	0.0105
ENST00000379215	0.0363
ENST00000379226	0.0051
ENST00000379237	0.0302
ENST00000379242	0.0332
ENST00000379263	0.0129
ENST00000379328	0.0135
ENST00000379341	0.0148
ENST00000379359	0.0438
ENST00000379375	0.0616
ENST00000379378	0.0266
ENST00000379383	0.0100
ENST00000379389	0.0909
ENST00000379406	0.0093
ENST00000379440	0.0356
ENST00000379445	0.0247
ENST00000379477	0.0292
ENST00000379485	0.0030
ENST00000379504	0.0039
ENST00000379510	0.0010
ENST00000379516	0.0039
ENST00000379542	0.1171
ENST00000379561	0.0092
ENST00000379562	0.0127
ENST00000379568	0.0383
ENST00000379589	0.0000
ENST00000379600	0.0173
ENST00000379607	0.0211
ENST00000379638	0.0000
ENST00000379645	0.0043
ENST00000379660	0.0299
ENST00000379672	0.0122
ENST00000379692	0.0158
ENST00000379715	0.0057
ENST00000379727	0.0566
ENST00000379731	0.0452
ENST00000379806	0.0070
ENST00000379808	0.1553
ENST00000379819	0.0506
ENST00000379822	0.0143
ENST00000379826	0.0000
ENST00000379847	0.1016
ENST00000379881	0.0729
ENST00000379883	0.0422
ENST00000379888	0.0000
ENST00000379919	0.0000
ENST00000379942	0.0065
ENST00000379958	0.0472
ENST00000379959	0.0792
ENST00000379965	0.0863
ENST00000379982	0.0082
ENST00000379996	0.0075
ENST00000380003	0.0042
ENST00000380034	0.1258
ENST00000380036	0.0151
ENST00000380041	0.0912
ENST00000380050	0.0023
ENST00000380060	0.0258
ENST00000380071	0.0028
ENST00000380087	0.0094
ENST00000380113	0.0361
ENST00000380117	0.0000
ENST00000380122	0.0153
ENST00000380172	0.0000
ENST00000380191	0.0045
ENST00000380206	0.0798
ENST00000380232	0.0481
ENST00000380262	0.0260
ENST00000380266	0.0537
ENST00000380289	0.0104
ENST00000380291	0.0701
ENST00000380317	0.0083
ENST00000380320	0.0157
ENST00000380324	0.0077
ENST00000380325	0.0976
ENST00000380332	0.1438
ENST00000380338	0.0000
ENST00000380342	0.0450
ENST00000380345	0.0132
ENST00000380377	0.0463
ENST00000380379	0.0275
ENST00000380394	0.0000
ENST00000380412	0.0131
ENST00000380445	0.0024
ENST00000380486	0.0575
ENST00000380495	0.0036
ENST00000380502	0.0513
ENST00000380518	0.0141
ENST00000380523	0.0455
ENST00000380525	0.0231
ENST00000380527	0.0000
ENST00000380586	0.0966
ENST00000380591	0.0049
ENST00000380605	0.0260
ENST00000380607	0.0030
ENST00000380615	0.0122
ENST00000380649	0.0183
ENST00000380659	0.0210
ENST00000380672	0.0019
ENST00000380680	0.0000
ENST00000380698	0.0585
ENST00000380712	0.0098
ENST00000380739	0.0396
ENST00000380749	0.0000
ENST00000380752	0.0143
ENST00000380815	0.0054
ENST00000380821	0.0122
ENST00000380835	0.0446
ENST00000380843	0.0130
ENST00000380871	0.0776
ENST00000380903	0.0360
ENST00000380911	0.0562
ENST00000380913	0.0824
ENST00000380956	0.0200
ENST00000380986	0.0000
ENST00000381055	0.0036
ENST00000381083	0.0135
ENST00000381129	0.0365
ENST00000381139	0.0483
ENST00000381223	0.0058
ENST00000381269	0.0303
ENST00000381312	0.0156
ENST00000381323	0.0000
ENST00000381334	0.0154
ENST00000381337	0.0170
ENST00000381346	0.0220
ENST00000381356	0.0000
ENST00000381418	0.0607
ENST00000381431	0.0130
ENST00000381436	0.0150
ENST00000381501	0.0016
ENST00000381519	0.1046
ENST00000381525	0.0178
ENST00000381527	0.0000
ENST00000381539	0.1179
ENST00000381571	0.0273
ENST00000381577	0.0690
ENST00000381591	0.0036
ENST00000381652	0.0071
ENST00000381668	0.0018
ENST00000381669	0.0321
ENST00000381719	0.0000
ENST00000381733	0.0681
ENST00000381750	0.0054
ENST00000381799	0.0052
ENST00000381801	0.0097
ENST00000381809	0.0132
ENST00000381810	0.0352
ENST00000381854	0.0148
ENST00000381867	0.0149
ENST00000381870	0.0350
ENST00000381894	0.0195
ENST00000381897	0.0270
ENST00000381903	0.1255
ENST00000381916	0.0277
ENST00000381930	0.0278
ENST00000381950	0.0465
ENST00000381990	0.0420
ENST00000382004	0.0013
ENST00000382040	0.0333
ENST00000382051	0.0536
ENST00000382065	0.0098
ENST00000382080	0.0805
ENST00000382100	0.0150
ENST00000382103	0.0160
ENST00000382114	0.0055
ENST00000382142	0.0107
ENST00000382159	0.0000
ENST00000382247	0.0093
ENST00000382254	0.0063
ENST00000382285	0.0245
ENST00000382353	0.1154
ENST00000382448	0.0425
ENST00000382496	0.0149
ENST00000382545	0.0040
ENST00000382564	0.0000
ENST00000382647	0.1262
ENST00000382708	0.0669
ENST00000382713	0.0000
ENST00000382723	0.0066
ENST00000382749	0.0434
ENST00000382751	0.0694
ENST00000382762	0.0270
ENST00000382771	0.0133
ENST00000382824	0.0027
ENST00000382844	0.0177
ENST00000382871	0.0080
ENST00000382932	0.0252
ENST00000383168	0.0093
ENST00000383237	0.1200
ENST00000383263	0.0414
ENST00000383463	0.0141
ENST00000383657	0.0079
ENST00000383693	0.0225
ENST00000383701	0.0285
ENST00000383788	0.0110
ENST00000383794	0.0193
ENST00000388761	0.0493
ENST00000388822	0.0044
ENST00000388835	0.0163
ENST00000388948	0.0297
ENST00000389032	0.0022
ENST00000389048	0.0235
ENST00000389061	0.0085
ENST00000389120	0.0000
ENST00000389420	0.0555
ENST00000389484	0.0148
ENST00000389501	0.0096
ENST00000389506	0.0084
ENST00000389562	0.0277
ENST00000389682	0.0000
ENST00000389704	0.0072
ENST00000389749	0.0415
ENST00000389774	0.0426
ENST00000389834	0.0180
ENST00000389924	0.0064
ENST00000390669	0.1208
ENST00000391701	0.0957
ENST00000391713	0.0726
ENST00000391806	0.0594
ENST00000391807	0.0524
ENST00000391857	0.0099
ENST00000391869	0.1429
ENST00000392017	0.0119
ENST00000392027	0.1006
ENST00000392038	0.0042
ENST00000392067	0.0112
ENST00000392142	0.0128
ENST00000392246	0.0297
ENST00000392325	0.0000
ENST00000392339	0.0215
ENST00000392351	0.0166
ENST00000392369	0.0000
ENST00000392370	0.0044
ENST00000392415	0.0048
ENST00000392452	0.0020
ENST00000392465	0.0188
ENST00000392476	0.0112
ENST00000392519	0.0067
ENST00000392614	0.1267
ENST00000392627	0.0391
ENST00000392644	0.0358
ENST00000392664	0.0256
ENST00000392672	0.0314
ENST00000392678	0.0864
ENST00000392687	0.0051
ENST00000392690	0.0000
ENST00000392693	0.0715
ENST00000392701	0.0063
ENST00000392708	0.0000
ENST00000392717	0.0489
ENST00000392750	0.0047
ENST00000392951	0.0050
ENST00000392977	0.0021
ENST00000392993	0.0302
ENST00000393038	0.0279
ENST00000393079	0.0170
ENST00000393080	0.1158
ENST00000393084	0.0415
ENST00000393085	0.0000
ENST00000393094	0.0000
ENST00000393118	0.0132
ENST00000393147	0.0241
ENST00000393203	0.0148
ENST00000393229	0.0132
ENST00000393238	0.0031
ENST00000393346	0.0031
ENST00000393381	0.0347
ENST00000393399	0.0242
ENST00000393409	0.0032
ENST00000393423	0.0480
ENST00000393427	0.0000
ENST00000393430	0.0149
ENST00000393434	0.0233
ENST00000393473	0.0214
ENST00000393593	0.0029
ENST00000393609	0.0216
ENST00000393651	0.0218
ENST00000393674	0.0063
ENST00000393677	0.0146
ENST00000393752	0.0022
ENST00000393775	0.0302
ENST00000393784	0.0138
ENST00000393791	0.0386
ENST00000393792	0.0000
ENST00000393795	0.0195
ENST00000393807	0.0228
ENST00000393825	0.0345
ENST00000393830	0.0193
ENST00000393847	0.0576
ENST00000393883	0.0410
ENST00000393892	0.0266
ENST00000393915	0.0364
ENST00000393925	0.0215
ENST00000393946	0.0261
ENST00000393951	0.0293
ENST00000393960	0.0076
ENST00000393965	0.0499
ENST00000393975	0.0091
ENST00000394036	0.0125
ENST00000394135	0.0537
ENST00000394140	0.0181
ENST00000394144	0.0161
ENST00000394223	0.0789
ENST00000394224	0.0259
ENST00000394231	0.0261
ENST00000394236	0.0415
ENST00000394282	0.0079
ENST00000394295	0.0125
ENST00000394319	0.0028
ENST00000394323	0.0579
ENST00000394334	0.0000
ENST00000394349	0.0354
ENST00000394414	0.0020
ENST00000394419	0.0269
ENST00000394440	0.0040
ENST00000394456	0.0155
ENST00000394485	0.0328
ENST00000394620	0.0404
ENST00000394670	0.0000
ENST00000394705	0.0093
ENST00000394715	0.0276
ENST00000394810	0.0265
ENST00000394818	0.0778
ENST00000394829	0.0038
ENST00000394854	0.0000
ENST00000394857	0.1206
ENST00000394863	0.0045
ENST00000394885	0.0063
ENST00000394886	0.0085
ENST00000394894	0.0180
ENST00000394904	0.0237
ENST00000394945	0.0091
ENST00000394955	0.0262
ENST00000394957	0.0611
ENST00000394963	0.0000
ENST00000394990	0.0516
ENST00000395052	0.0069
ENST00000395080	0.0669
ENST00000395095	0.0000
ENST00000395125	0.0074
ENST00000395145	0.0409
ENST00000395159	0.0000
ENST00000395198	0.0123
ENST00000395209	0.0052
ENST00000395297	0.0222
ENST00000395323	0.0095
ENST00000395348	0.0177
ENST00000395384	0.0372
ENST00000395395	0.0322
ENST00000395422	0.0265
ENST00000395474	0.0232
ENST00000395505	0.0458
ENST00000395542	0.0599
ENST00000395550	0.0515
ENST00000395686	0.0128
ENST00000395738	0.0473
ENST00000395748	0.0357
ENST00000395749	0.0341
ENST00000395761	0.1132
ENST00000395824	0.0184
ENST00000395834	0.0168
ENST00000395860	0.0306
ENST00000395862	0.0000
ENST00000395863	0.0000
ENST00000395878	0.0065
ENST00000395891	0.0082
ENST00000395925	0.0139
ENST00000395965	0.0048
ENST00000395987	0.0475
ENST00000396037	0.0028
ENST00000396063	0.0092
ENST00000396077	0.0213
ENST00000396097	0.0202
ENST00000396128	0.0053
ENST00000396153	0.0062
ENST00000396158	0.0549
ENST00000396200	0.0036
ENST00000396204	0.0044
ENST00000396319	0.0190
ENST00000396373	0.0023
ENST00000396426	0.0029
ENST00000396432	0.0179
ENST00000396478	0.0103
ENST00000396553	0.0169
ENST00000396556	0.0118
ENST00000396602	0.0063
ENST00000396641	0.0000
ENST00000396651	0.0000
ENST00000396668	0.0073
ENST00000396703	0.0000
ENST00000396738	0.0098
ENST00000396821	0.0014
ENST00000396825	0.0076
ENST00000396953	0.0074
ENST00000396981	0.0000
ENST00000397056	0.0452
ENST00000397061	0.0730
ENST00000397062	0.0116
ENST00000397066	0.0254
ENST00000397119	0.0078
ENST00000397146	0.0414
ENST00000397149	0.0000
ENST00000397163	0.0280
ENST00000397292	0.0113
ENST00000397338	0.0036
ENST00000397375	0.0367
ENST00000397461	0.0306
ENST00000397560	0.0223
ENST00000397581	0.0035
ENST00000397622	0.0053
ENST00000397641	0.0052
ENST00000397732	0.0650
ENST00000397747	0.0476
ENST00000397778	0.0148
ENST00000397786	0.0110
ENST00000397861	0.0333
ENST00000397901	0.0051
ENST00000397940	0.0467
ENST00000397977	0.0028
ENST00000398004	0.0532
ENST00000398015	0.0030
ENST00000398020	0.0000
ENST00000398022	0.0000
ENST00000398055	0.0090
ENST00000398138	0.0568
ENST00000398153	0.0196
ENST00000398174	0.0051
ENST00000398215	0.0098
ENST00000398226	0.0428
ENST00000398285	0.0074
ENST00000398389	0.0120
ENST00000398540	0.0145
ENST00000398600	0.0560
ENST00000398712	0.1395
ENST00000398714	0.0710
ENST00000398795	0.0158
ENST00000398919	0.0063
ENST00000398955	0.0375
ENST00000398960	0.0040
ENST00000399004	0.0211
ENST00000399042	0.0241
ENST00000399050	0.0021
ENST00000399069	0.1381
ENST00000399132	0.0275
ENST00000399151	0.0518
ENST00000399161	0.0034
ENST00000399167	0.0116
ENST00000399277	0.0143
ENST00000399292	0.0345
ENST00000399336	0.0254
ENST00000399444	0.0169
ENST00000399634	0.0650
ENST00000399635	0.0279
ENST00000399640	0.0176
ENST00000399770	0.0172
ENST00000399808	0.0526
ENST00000399810	0.0544
ENST00000399820	0.0156
ENST00000399959	0.0000
ENST00000400113	0.0000
ENST00000400198	0.0000
ENST00000400230	0.0979
ENST00000400256	0.0111
ENST00000400288	0.0790
ENST00000400314	0.0000
ENST00000400384	0.0635
ENST00000400451	0.0406
ENST00000400454	0.0562
ENST00000400521	0.0230
ENST00000400546	0.0159
ENST00000400566	0.0751
ENST00000400577	0.0463
ENST00000400752	0.0539
ENST00000400788	0.0213
ENST00000400897	0.0452
ENST00000401061	0.0390
ENST00000401073	0.0565
ENST00000401408	0.0881
ENST00000401558	0.0000
ENST00000401756	0.2350
ENST00000401979	0.0000
ENST00000402142	0.0512
ENST00000402198	0.0060
ENST00000402673	0.0051
ENST00000402696	0.0876
ENST00000402744	0.0063
ENST00000402813	0.0715
ENST00000402918	0.0085
ENST00000403290	0.0048
ENST00000403312	0.0797
ENST00000403359	0.0000
ENST00000403888	0.0096
ENST00000404801	0.0491
ENST00000404816	0.0128
ENST00000404895	0.0234
ENST00000404933	0.0056
ENST00000405303	0.0123
ENST00000405431	0.0642
ENST00000405460	0.0449
ENST00000405615	0.0069
ENST00000405858	0.0106
ENST00000405912	0.0198
ENST00000405930	0.0077
ENST00000406226	0.0410
ENST00000406246	0.0129
ENST00000406396	0.0060
ENST00000406427	0.0919
ENST00000406610	0.0307
ENST00000406846	0.0317
ENST00000406877	0.0396
ENST00000406927	0.0092
ENST00000406938	0.0228
ENST00000407008	0.0000
ENST00000407073	0.0074
ENST00000407315	0.0236
ENST00000407325	0.0197
ENST00000407595	0.0220
ENST00000407690	0.0012
ENST00000407877	0.0142
ENST00000407997	0.2324
ENST00000408901	0.0349
ENST00000408911	0.0000
ENST00000408923	0.0425
ENST00000408937	0.0027
ENST00000408946	0.0448
ENST00000408947	0.0464
ENST00000408953	0.0084
ENST00000409134	0.0255
ENST00000409137	0.0550
ENST00000409138	0.0392
ENST00000409202	0.0170
ENST00000409235	0.0733
ENST00000409339	0.0182
ENST00000409347	0.0077
ENST00000409357	0.0424
ENST00000409418	0.0117
ENST00000409445	0.0520
ENST00000409470	0.0053
ENST00000409662	0.0182
ENST00000409682	0.0000
ENST00000409687	0.0231
ENST00000409690	0.0359
ENST00000409709	0.0236
ENST00000409792	0.0226
ENST00000409817	0.0285
ENST00000409900	0.0022
ENST00000409911	0.0119
ENST00000410066	0.0064
ENST00000411696	0.0277
ENST00000411850	0.0183
ENST00000411948	0.0932
ENST00000412036	0.0030
ENST00000412079	0.0637
ENST00000412096	0.0294
ENST00000412168	0.0136
ENST00000412232	0.0767
ENST00000412368	0.0351
ENST00000413266	0.0136
ENST00000413302	0.0525
ENST00000413366	0.0030
ENST00000413566	0.0042
ENST00000414000	0.0138
ENST00000414069	0.0397
ENST00000414144	0.0179
ENST00000414154	0.0000
ENST00000414183	0.0031
ENST00000414303	0.0352
ENST00000414487	0.0000
ENST00000415083	0.0072
ENST00000415385	0.0000
ENST00000415585	0.0035
ENST00000415922	0.0224
ENST00000416165	0.0154
ENST00000416274	0.0202
ENST00000416516	0.0263
ENST00000416841	0.0376
ENST00000416904	0.0105
ENST00000417037	0.0135
ENST00000417257	0.0035
ENST00000417314	0.0154
ENST00000417626	0.0159
ENST00000417640	0.0142
ENST00000417717	0.0038
ENST00000417807	0.0992
ENST00000417826	0.0537
ENST00000417849	0.0262
ENST00000417925	0.0064
ENST00000417934	0.0140
ENST00000418105	0.1527
ENST00000418153	0.0044
ENST00000418473	0.0111
ENST00000418476	0.0140
ENST00000418543	0.0159
ENST00000418596	0.0019
ENST00000418871	0.0221
ENST00000418971	0.0295
ENST00000419165	0.0000
ENST00000419234	0.0101
ENST00000419445	0.0000
ENST00000419470	0.0806
ENST00000419617	0.0143
ENST00000419735	0.0205
ENST00000420342	0.0000
ENST00000420702	0.0545
ENST00000420826	0.0421
ENST00000420869	0.1855
ENST00000420999	0.0436
ENST00000421351	0.0155
ENST00000421699	0.4679
ENST00000421807	0.0357
ENST00000421832	0.0201
ENST00000421852	0.0114
ENST00000421865	0.0347
ENST00000421999	0.0349
ENST00000422003	0.0024
ENST00000422063	0.0186
ENST00000422113	0.0574
ENST00000422440	0.0015
ENST00000422452	0.0070
ENST00000422514	0.0000
ENST00000422774	0.0466
ENST00000422843	0.0097
ENST00000422945	0.0505
ENST00000422989	0.0257
ENST00000423381	0.0055
ENST00000423465	0.0484
ENST00000423479	0.0618
ENST00000423538	0.0000
ENST00000423548	0.0145
ENST00000423557	0.0449
ENST00000423777	0.0603
ENST00000424120	0.0311
ENST00000424383	0.0124
ENST00000424459	0.0106
ENST00000424486	0.0149
ENST00000424843	0.0143
ENST00000424881	0.0285
ENST00000424963	0.0000
ENST00000425280	0.0000
ENST00000425354	0.0000
ENST00000425382	0.0320
ENST00000425528	0.0000
ENST00000425611	0.0245
ENST00000425673	0.0469
ENST00000425690	0.0983
ENST00000425752	0.0967
ENST00000426005	0.0354
ENST00000426077	0.0057
ENST00000426105	0.0000
ENST00000426130	0.0331
ENST00000426216	0.0148
ENST00000426263	0.0081
ENST00000426333	0.0011
ENST00000426488	0.0162
ENST00000426508	0.0650
ENST00000427025	0.0503
ENST00000427060	0.0307
ENST00000427130	0.0251
ENST00000427159	0.0320
ENST00000427190	0.0191
ENST00000427363	0.0527
ENST00000427587	0.0485
ENST00000428304	0.0146
ENST00000428312	0.0062
ENST00000428433	0.0456
ENST00000428443	0.0014
ENST00000428559	0.0094
ENST00000428675	0.0110
ENST00000428726	0.0458
ENST00000428789	0.0237
ENST00000428826	0.0027
ENST00000428847	0.0297
ENST00000429602	0.0734
ENST00000429644	0.0285
ENST00000429709	0.0000
ENST00000429772	0.0120
ENST00000429927	0.0264
ENST00000429967	0.0902
ENST00000430069	0.0000
ENST00000430070	0.0112
ENST00000430082	0.0404
ENST00000430124	0.0609
ENST00000431078	0.0168
ENST00000431162	0.0265
ENST00000431281	0.0445
ENST00000431350	0.0014
ENST00000431365	0.0915
ENST00000431473	0.0051
ENST00000431606	0.0041
ENST00000431676	0.0438
ENST00000431877	0.0557
ENST00000432176	0.0077
ENST00000432328	0.0810
ENST00000432329	0.0000
ENST00000432564	0.0520
ENST00000432763	0.0018
ENST00000432829	0.0133
ENST00000433351	0.0149
ENST00000433368	0.0816
ENST00000433473	0.0131
ENST00000433529	0.0026
ENST00000433642	0.0400
ENST00000433866	0.0132
ENST00000434436	0.0069
ENST00000434459	0.0991
ENST00000434600	0.0292
ENST00000434687	0.0019
ENST00000434837	0.0587
ENST00000435065	0.0180
ENST00000435153	0.0775
ENST00000435339	0.0081
ENST00000435364	0.0711
ENST00000435456	0.0195
ENST00000435564	0.0115
ENST00000435817	0.0641
ENST00000436066	0.0108
ENST00000436072	0.0145
ENST00000436428	0.0072
ENST00000436581	0.0364
ENST00000436636	0.0007
ENST00000436639	0.0109
ENST00000436874	0.0128
ENST00000437150	0.0783
ENST00000437473	0.0148
ENST00000437801	0.0098
ENST00000438015	0.0084
ENST00000438480	0.2481
ENST00000438576	0.0206
ENST00000438607	0.0000
ENST00000438650	0.0000
ENST00000438911	0.0083
ENST00000439151	0.0193
ENST00000439435	0.0000
ENST00000439461	0.0433
ENST00000439617	0.0646
ENST00000439858	0.0137
ENST00000439862	0.0625
ENST00000439977	0.0153
ENST00000440191	0.0000
ENST00000440460	0.0161
ENST00000440706	0.0096
ENST00000440859	0.0020
ENST00000440869	0.0426
ENST00000440890	0.0080
ENST00000440944	0.0061
ENST00000441222	0.0000
ENST00000441448	0.0131
ENST00000441542	0.0019
ENST00000441626	0.0000
ENST00000441782	0.0481
ENST00000441801	0.1928
ENST00000442028	0.0104
ENST00000442039	0.2045
ENST00000442218	0.0068
ENST00000442241	0.0165
ENST00000442250	0.0177
ENST00000442415	0.0000
ENST00000442502	0.0000
ENST00000442510	0.1123
ENST00000442594	0.0093
ENST00000442738	0.0000
ENST00000442744	0.0000
ENST00000442977	0.0343
ENST00000443053	0.0504
ENST00000443185	0.0267
ENST00000443527	0.0118
ENST00000443739	0.0090
ENST00000443905	0.0384
ENST00000443980	0.0293
ENST00000444149	0.0213
ENST00000444300	0.0018
ENST00000444387	0.0213
ENST00000444449	0.0000
ENST00000444766	0.0059
ENST00000445327	0.0132
ENST00000445369	0.0092
ENST00000445726	0.0060
ENST00000445866	0.0023
ENST00000445930	0.0180
ENST00000446090	0.0065
ENST00000446113	0.0809
ENST00000446197	0.0110
ENST00000446248	0.0145
ENST00000446394	0.0180
ENST00000446859	0.0488
ENST00000446997	0.0009
ENST00000447079	0.0135
ENST00000447266	0.1335
ENST00000447510	0.0439
ENST00000447750	0.0045
ENST00000448073	0.0277
ENST00000448226	0.0019
ENST00000448290	0.0131
ENST00000448775	0.0107
ENST00000448790	0.0016
ENST00000448803	0.0294
ENST00000448841	0.0120
ENST00000448864	0.0000
ENST00000449250	0.0103
ENST00000449302	0.0183
ENST00000449574	0.0415
ENST00000449682	0.0366
ENST00000449844	0.0119
ENST00000449850	0.0097
ENST00000449870	0.0034
ENST00000450053	0.0535
ENST00000450114	0.0078
ENST00000450313	0.0568
ENST00000450361	0.0357
ENST00000451025	0.0614
ENST00000451055	0.0210
ENST00000451251	0.0212
ENST00000451315	0.0156
ENST00000451604	0.0000
ENST00000451899	0.0110
ENST00000452236	0.0249
ENST00000452510	0.0029
ENST00000452555	0.0179
ENST00000452676	0.0441
ENST00000452733	0.0000
ENST00000452898	0.0106
ENST00000453321	0.0282
ENST00000453386	0.0000
ENST00000454002	0.0000
ENST00000454243	0.0000
ENST00000454389	0.0396
ENST00000454402	0.0118
ENST00000454516	0.0081
ENST00000454765	0.0586
ENST00000454838	0.0051
ENST00000455511	0.0035
ENST00000455537	0.0224
ENST00000455566	0.0066
ENST00000455775	0.0953
ENST00000456354	0.0678
ENST00000456397	0.0093
ENST00000456849	0.0130
ENST00000457143	0.0833
ENST00000457167	0.0040
ENST00000457347	0.0502
ENST00000457408	0.0176
ENST00000457511	0.0453
ENST00000458059	0.0070
ENST00000458198	0.1293
ENST00000458258	0.0494
ENST00000458276	0.0086
ENST00000458420	0.0188
ENST00000460851	0.0171
ENST00000461105	0.0140
ENST00000461988	0.0074
ENST00000463876	0.0129
ENST00000464506	0.0050
ENST00000464848	0.0072
ENST00000465139	0.0000
ENST00000465271	0.0144
ENST00000465530	0.0107
ENST00000465784	0.0404
ENST00000466387	0.0000
ENST00000466444	0.0000
ENST00000466490	0.0185
ENST00000466830	0.0566
ENST00000467087	0.0107
ENST00000467460	0.0048
ENST00000468812	0.0000
ENST00000469044	0.0000
ENST00000469257	0.0000
ENST00000470402	0.0290
ENST00000471115	0.0110
ENST00000471166	0.0000
ENST00000471181	0.0687
ENST00000471389	0.0172
ENST00000471696	0.0206
ENST00000471889	0.0132
ENST00000472487	0.0266
ENST00000473414	0.0101
ENST00000473989	0.0150
ENST00000474524	0.0210
ENST00000474627	0.0208
ENST00000474629	0.0727
ENST00000474889	0.0138
ENST00000475243	0.0000
ENST00000476371	0.0078
ENST00000476781	0.0360
ENST00000476832	0.0288
ENST00000476941	0.0000
ENST00000476993	0.0320
ENST00000477224	0.0120
ENST00000477717	0.0149
ENST00000477853	0.0091
ENST00000477892	0.1049
ENST00000478244	0.0194
ENST00000478722	0.0013
ENST00000478945	0.0436
ENST00000479035	0.0000
ENST00000479077	0.0455
ENST00000479257	0.0730
ENST00000479441	0.0140
ENST00000479665	0.0230
ENST00000480798	0.0759
ENST00000481247	0.0033
ENST00000481445	0.0500
